#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2023 09 28 18 00 246  6.3  8.0    MM    MM    MM  MM 1010.5  28.2    MM    MM   MM   MM    MM
2023 09 28 17 00 244  6.1  7.6    MM    MM    MM  MM 1010.8  28.2    MM    MM   MM   MM    MM
2023 09 28 16 00 238  6.2  8.1    MM    MM    MM  MM 1011.0  28.3    MM    MM   MM   MM    MM
2023 09 28 15 00 229  5.9  7.7    MM    MM    MM  MM 1011.3  28.2    MM    MM   MM   MM    MM
2023 09 28 14 00 231  5.4  7.1    MM    MM    MM  MM 1011.5  28.2    MM    MM   MM   MM    MM
2023 09 28 13 00 235  5.0  6.7    MM    MM    MM  MM 1011.6  28.3    MM    MM   MM   MM    MM
2023 09 28 12 00 230  4.9  6.4    MM    MM    MM  MM 1011.6  28.4    MM    MM   MM   MM    MM
2023 09 28 11 00 235  4.4  6.0    MM    MM    MM  MM 1011.8  28.5    MM    MM   MM   MM    MM
2023 09 28 10 00 250  3.8  5.2    MM    MM    MM  MM 1011.5  28.4    MM    MM   MM   MM    MM
2023 09 28 09 00 258  3.5  4.5    MM    MM    MM  MM 1010.9  28.4    MM    MM   MM   MM    MM
2023 09 28 08 00 248  3.3  4.9    MM    MM    MM  MM 1010.7  28.5    MM    MM   MM   MM    MM
2023 09 28 07 00 243  2.9  5.2    MM    MM    MM  MM 1010.4  28.7    MM    MM   MM   MM    MM
2023 09 28 06 00 239  2.9  4.5    MM    MM    MM  MM 1010.2  28.8    MM    MM   MM   MM    MM
2023 09 28 05 00 250  3.0  3.9    MM    MM    MM  MM 1010.3  28.7    MM    MM   MM   MM    MM
2023 09 28 04 00 241  2.7  3.9    MM    MM    MM  MM 1010.7  28.6    MM    MM   MM   MM    MM
2023 09 28 03 00 245  1.8  3.3    MM    MM    MM  MM 1011.4  28.7    MM    MM   MM   MM    MM
2023 09 28 02 00 261  1.5  2.6    MM    MM    MM  MM 1011.8  28.7    MM    MM   MM   MM    MM
2023 09 28 01 00 285  1.6  2.8    MM    MM    MM  MM 1012.3  28.6    MM    MM   MM   MM    MM
2023 09 28 00 00 279  1.4  3.1    MM    MM    MM  MM 1012.5  28.7    MM    MM   MM   MM    MM
2023 09 27 23 00 288  1.4  3.0    MM    MM    MM  MM 1012.5  28.8    MM    MM   MM   MM    MM
2023 09 27 22 00 298  2.0  3.6    MM    MM    MM  MM 1012.3  28.5    MM    MM   MM   MM    MM
2023 09 27 21 00 308  2.8  4.5    MM    MM    MM  MM 1012.1  28.2    MM    MM   MM   MM    MM
2023 09 27 20 00 293  2.2  3.8    MM    MM    MM  MM 1011.8  27.7    MM    MM   MM   MM    MM
2023 09 27 19 00 267  1.9  3.1    MM    MM    MM  MM 1011.3  27.7    MM    MM   MM   MM    MM
2023 09 27 18 00 262  1.6  2.5    MM    MM    MM  MM 1011.2  27.7    MM    MM   MM   MM    MM
2023 09 27 17 00 252  2.0  3.4    MM    MM    MM  MM 1011.5  27.8    MM    MM   MM   MM    MM
