#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2023 09 08 22 00  MM   MM   MM    MM    MM    MM  MM 1011.9  26.3    MM    MM   MM -1.7    MM
2023 09 08 21 00  MM   MM   MM    MM    MM    MM  MM 1012.2  26.6    MM    MM   MM -1.3    MM
2023 09 08 20 00  MM   MM   MM    MM    MM    MM  MM 1012.4  26.4    MM    MM   MM -1.4    MM
2023 09 08 19 00  MM   MM   MM    MM    MM    MM  MM 1013.6  26.5    MM    MM   MM -0.7    MM
2023 09 08 18 00  MM   MM   MM    MM    MM    MM  MM 1013.5  29.0    MM    MM   MM -0.7    MM
2023 09 08 17 00  MM   MM   MM    MM    MM    MM  MM 1013.8  26.2    MM    MM   MM +0.5    MM
2023 09 08 16 00  MM   MM   MM    MM    MM    MM  MM 1014.3  26.4    MM    MM   MM +1.2    MM
2023 09 08 15 00  MM   MM   MM    MM    MM    MM  MM 1014.2  28.7    MM    MM   MM +1.2    MM
2023 09 08 14 00  MM   MM   MM    MM    MM    MM  MM 1013.3  28.5    MM    MM   MM +0.9    MM
2023 09 08 13 00  MM   MM   MM    MM    MM    MM  MM 1013.1  28.2    MM    MM   MM +1.2    MM
2023 09 08 12 00  MM   MM   MM    MM    MM    MM  MM 1013.0  28.1    MM    MM   MM +1.0    MM
2023 09 08 11 00  MM   MM   MM    MM    MM    MM  MM 1012.4  28.2    MM    MM   MM -0.0    MM
2023 09 08 10 00  MM   MM   MM    MM    MM    MM  MM 1011.9  28.6    MM    MM   MM +0.0    MM
2023 09 08 09 00  MM   MM   MM    MM    MM    MM  MM 1012.0  28.6    MM    MM   MM -0.5    MM
2023 09 08 08 00  MM   MM   MM    MM    MM    MM  MM 1012.4  28.6    MM    MM   MM -0.0    MM
2023 09 08 07 00  MM   MM   MM    MM    MM    MM  MM 1012.1  28.5    MM    MM   MM -0.7    MM
2023 09 08 06 00  MM   MM   MM    MM    MM    MM  MM 1012.5  28.5    MM    MM   MM -1.2    MM
2023 09 08 05 00  MM   MM   MM    MM    MM    MM  MM 1012.5  28.2    MM    MM   MM -1.2    MM
2023 09 08 04 00  MM   MM   MM    MM    MM    MM  MM 1012.8  27.0    MM    MM   MM +0.3    MM
2023 09 08 03 00  MM   MM   MM    MM    MM    MM  MM 1013.7  26.1    MM    MM   MM +1.4    MM
2023 09 08 02 00  MM   MM   MM    MM    MM    MM  MM 1013.7  28.8    MM    MM   MM +1.7    MM
2023 09 08 01 00  MM   MM   MM    MM    MM    MM  MM 1012.5  28.8    MM    MM   MM +0.9    MM
2023 09 08 00 00  MM   MM   MM    MM    MM    MM  MM 1012.3  28.8    MM    MM   MM +0.4    MM
2023 09 07 23 00  MM   MM   MM    MM    MM    MM  MM 1012.0  29.0    MM    MM   MM -0.6    MM
2023 09 07 22 00  MM   MM   MM    MM    MM    MM  MM 1011.6  29.2    MM    MM   MM -2.1    MM
2023 09 07 21 00  MM   MM   MM    MM    MM    MM  MM 1011.9  28.9    MM    MM   MM -2.7    MM
2023 09 07 20 00  MM   MM   MM    MM    MM    MM  MM 1012.6  29.2    MM    MM   MM -2.0    MM
2023 09 07 19 00  MM   MM   MM    MM    MM    MM  MM 1013.7  28.9    MM    MM   MM -1.1    MM
2023 09 07 18 00  MM   MM   MM    MM    MM    MM  MM 1014.6  28.8    MM    MM   MM +0.0    MM
2023 09 07 17 00  MM   MM   MM    MM    MM    MM  MM 1014.6  28.9    MM    MM   MM +0.0    MM
2023 09 07 16 00  MM   MM   MM    MM    MM    MM  MM 1014.8  29.2    MM    MM   MM +0.6    MM
2023 09 07 15 00  MM   MM   MM    MM    MM    MM  MM 1014.7  28.3    MM    MM   MM +0.5    MM
2023 09 07 14 00  MM   MM   MM    MM    MM    MM  MM 1014.4  28.6    MM    MM   MM +0.7    MM
2023 09 07 13 00  MM   MM   MM    MM    MM    MM  MM 1014.2  28.2    MM    MM   MM +1.0    MM
2023 09 07 12 00  MM   MM   MM    MM    MM    MM  MM 1014.2  28.4    MM    MM   MM +1.1    MM
2023 09 07 11 00  MM   MM   MM    MM    MM    MM  MM 1013.7  28.1    MM    MM   MM +0.4    MM
2023 09 07 10 00  MM   MM   MM    MM    MM    MM  MM 1013.2  28.2    MM    MM   MM -0.6    MM
2023 09 07 09 00  MM   MM   MM    MM    MM    MM  MM 1013.1  28.2    MM    MM   MM -0.9    MM
2023 09 07 08 00  MM   MM   MM    MM    MM    MM  MM 1013.3  28.4    MM    MM   MM -1.2    MM
2023 09 07 07 00  MM   MM   MM    MM    MM    MM  MM 1013.8  28.5    MM    MM   MM -0.9    MM
2023 09 07 06 00  MM   MM   MM    MM    MM    MM  MM 1014.0  28.4    MM    MM   MM -0.7    MM
2023 09 07 05 00  MM   MM   MM    MM    MM    MM  MM 1014.5  28.6    MM    MM   MM +0.0    MM
2023 09 07 04 00  MM   MM   MM    MM    MM    MM  MM 1014.7  28.7    MM    MM   MM +0.3    MM
2023 09 07 03 00  MM   MM   MM    MM    MM    MM  MM 1014.7  28.7    MM    MM   MM +0.5    MM
2023 09 07 02 00  MM   MM   MM    MM    MM    MM  MM 1014.6  29.0    MM    MM   MM +0.3    MM
2023 09 07 01 00  MM   MM   MM    MM    MM    MM  MM 1014.4  28.8    MM    MM   MM +0.3    MM
2023 09 07 00 00  MM   MM   MM    MM    MM    MM  MM 1014.2  28.8    MM    MM   MM -0.0    MM
2023 09 06 23 00  MM   MM   MM    MM    MM    MM  MM 1014.3  28.9    MM    MM   MM -0.8    MM
2023 09 06 22 00  MM   MM   MM    MM    MM    MM  MM 1014.1  28.8    MM    MM   MM -1.9    MM
2023 09 06 21 00  MM   MM   MM    MM    MM    MM  MM 1014.4  28.8    MM    MM   MM -1.8    MM
2023 09 06 20 00  MM   MM   MM    MM    MM    MM  MM 1015.1  28.6    MM    MM   MM -1.7    MM
2023 09 06 19 00  MM   MM   MM    MM    MM    MM  MM 1016.0  28.5    MM    MM   MM -1.0    MM
2023 09 06 18 00  MM   MM   MM    MM    MM    MM  MM 1016.2  28.6    MM    MM   MM -1.0    MM
2023 09 06 17 00  MM   MM   MM    MM    MM    MM  MM 1016.8  27.9    MM    MM   MM -0.3    MM
2023 09 06 16 00  MM   MM   MM    MM    MM    MM  MM 1017.0  27.5    MM    MM   MM +0.0    MM
2023 09 06 15 00  MM   MM   MM    MM    MM    MM  MM 1017.2  27.5    MM    MM   MM +0.8    MM
2023 09 06 14 00  MM   MM   MM    MM    MM    MM  MM 1017.1  27.7    MM    MM   MM +1.2    MM
2023 09 06 13 00  MM   MM   MM    MM    MM    MM  MM 1016.9  29.5    MM    MM   MM +1.7    MM
2023 09 06 12 00  MM   MM   MM    MM    MM    MM  MM 1016.4  29.0    MM    MM   MM +1.1    MM
2023 09 06 11 00  MM   MM   MM    MM    MM    MM  MM 1015.9  28.6    MM    MM   MM +0.4    MM
2023 09 06 10 00  MM   MM   MM    MM    MM    MM  MM 1015.2  28.2    MM    MM   MM -0.7    MM
2023 09 06 09 00  MM   MM   MM    MM    MM    MM  MM 1015.3  28.0    MM    MM   MM -1.1    MM
2023 09 06 08 00  MM   MM   MM    MM    MM    MM  MM 1015.5  28.1    MM    MM   MM -1.1    MM
2023 09 06 07 00  MM   MM   MM    MM    MM    MM  MM 1015.9  28.4    MM    MM   MM -0.6    MM
2023 09 06 06 00  MM   MM   MM    MM    MM    MM  MM 1016.4  28.5    MM    MM   MM -0.3    MM
2023 09 06 05 00  MM   MM   MM    MM    MM    MM  MM 1016.6  28.4    MM    MM   MM +0.0    MM
2023 09 06 04 00  MM   MM   MM    MM    MM    MM  MM 1016.5  28.3    MM    MM   MM +0.3    MM
2023 09 06 03 00  MM   MM   MM    MM    MM    MM  MM 1016.7  28.4    MM    MM   MM +1.0    MM
2023 09 06 02 00  MM   MM   MM    MM    MM    MM  MM 1016.5  28.5    MM    MM   MM +0.5    MM
2023 09 06 01 00  MM   MM   MM    MM    MM    MM  MM 1016.2  28.5    MM    MM   MM -0.0    MM
2023 09 06 00 00  MM   MM   MM    MM    MM    MM  MM 1015.7  28.5    MM    MM   MM -0.7    MM
2023 09 05 23 00  MM   MM   MM    MM    MM    MM  MM 1016.0  28.7    MM    MM   MM -0.7    MM
2023 09 05 22 00  MM   MM   MM    MM    MM    MM  MM 1016.0  28.8    MM    MM   MM -1.4    MM
2023 09 05 21 00  MM   MM   MM    MM    MM    MM  MM 1016.4  28.8    MM    MM   MM -1.5    MM
2023 09 05 20 00  MM   MM   MM    MM    MM    MM  MM 1016.7  28.7    MM    MM   MM -1.2    MM
2023 09 05 19 00  MM   MM   MM    MM    MM    MM  MM 1017.4  28.9    MM    MM   MM -0.6    MM
2023 09 05 18 00  MM   MM   MM    MM    MM    MM  MM 1017.9  28.8    MM    MM   MM +0.0    MM
2023 09 05 17 00  MM   MM   MM    MM    MM    MM  MM 1017.9  29.0    MM    MM   MM +0.4    MM
2023 09 05 16 00  MM   MM   MM    MM    MM    MM  MM 1018.0  28.8    MM    MM   MM +0.9    MM
2023 09 05 15 00  MM   MM   MM    MM    MM    MM  MM 1017.9  28.6    MM    MM   MM +1.4    MM
2023 09 05 14 00  MM   MM   MM    MM    MM    MM  MM 1017.5  28.6    MM    MM   MM +1.4    MM
2023 09 05 13 00  MM   MM   MM    MM    MM    MM  MM 1017.1  28.3    MM    MM   MM +1.3    MM
2023 09 05 12 00  MM   MM   MM    MM    MM    MM  MM 1016.5  28.2    MM    MM   MM +0.7    MM
2023 09 05 11 00  MM   MM   MM    MM    MM    MM  MM 1016.1  28.3    MM    MM   MM +0.3    MM
2023 09 05 10 00  MM   MM   MM    MM    MM    MM  MM 1015.8  28.4    MM    MM   MM -0.4    MM
2023 09 05 09 00  MM   MM   MM    MM    MM    MM  MM 1015.8  28.8    MM    MM   MM -0.5    MM
2023 09 05 08 00  MM   MM   MM    MM    MM    MM  MM 1015.8  29.0    MM    MM   MM -0.6    MM
2023 09 05 07 00  MM   MM   MM    MM    MM    MM  MM 1016.2  29.0    MM    MM   MM +0.0    MM
2023 09 05 06 00  MM   MM   MM    MM    MM    MM  MM 1016.3  28.9    MM    MM   MM +0.0    MM
2023 09 05 05 00  MM   MM   MM    MM    MM    MM  MM 1016.4  28.7    MM    MM   MM +0.6    MM
2023 09 05 04 00  MM   MM   MM    MM    MM    MM  MM 1016.3  28.6    MM    MM   MM +1.0    MM
2023 09 05 03 00  MM   MM   MM    MM    MM    MM  MM 1016.1  28.4    MM    MM   MM +1.0    MM
2023 09 05 02 00  MM   MM   MM    MM    MM    MM  MM 1015.8  28.2    MM    MM   MM +0.5    MM
2023 09 05 01 00  MM   MM   MM    MM    MM    MM  MM 1015.3  28.2    MM    MM   MM -0.3    MM
2023 09 05 00 00  MM   MM   MM    MM    MM    MM  MM 1015.1  28.1    MM    MM   MM -0.9    MM
2023 09 04 23 00  MM   MM   MM    MM    MM    MM  MM 1015.3  28.2    MM    MM   MM -1.1    MM
2023 09 04 22 00  MM   MM   MM    MM    MM    MM  MM 1015.6  28.2    MM    MM   MM -1.4    MM
2023 09 04 21 00  MM   MM   MM    MM    MM    MM  MM 1016.0  28.3    MM    MM   MM -1.5    MM
2023 09 04 20 00  MM   MM   MM    MM    MM    MM  MM 1016.4  28.1    MM    MM   MM -1.3    MM
2023 09 04 19 00  MM   MM   MM    MM    MM    MM  MM 1017.0  28.0    MM    MM   MM -1.0    MM
2023 09 04 18 00  MM   MM   MM    MM    MM    MM  MM 1017.5  28.0    MM    MM   MM -0.5    MM
2023 09 04 17 00  MM   MM   MM    MM    MM    MM  MM 1017.7  28.0    MM    MM   MM +0.0    MM
2023 09 04 16 00  MM   MM   MM    MM    MM    MM  MM 1018.0  28.1    MM    MM   MM +0.8    MM
2023 09 04 15 00  MM   MM   MM    MM    MM    MM  MM 1018.0  28.0    MM    MM   MM +1.1    MM
2023 09 04 14 00  MM   MM   MM    MM    MM    MM  MM 1017.6  28.0    MM    MM   MM +1.5    MM
2023 09 04 13 00  MM   MM   MM    MM    MM    MM  MM 1017.2  28.0    MM    MM   MM +1.5    MM
2023 09 04 12 00  MM   MM   MM    MM    MM    MM  MM 1016.9  27.9    MM    MM   MM +1.7    MM
2023 09 04 11 00  MM   MM   MM    MM    MM    MM  MM 1016.1  28.0    MM    MM   MM +0.7    MM
2023 09 04 10 00  MM   MM   MM    MM    MM    MM  MM 1015.7  28.1    MM    MM   MM -0.0    MM
2023 09 04 09 00  MM   MM   MM    MM    MM    MM  MM 1015.2  28.3    MM    MM   MM -0.7    MM
2023 09 04 08 00  MM   MM   MM    MM    MM    MM  MM 1015.4  28.0    MM    MM   MM -0.9    MM
2023 09 04 07 00  MM   MM   MM    MM    MM    MM  MM 1015.5  28.0    MM    MM   MM -1.0    MM
2023 09 04 06 00  MM   MM   MM    MM    MM    MM  MM 1015.9  28.5    MM    MM   MM -0.6    MM
2023 09 04 05 00  MM   MM   MM    MM    MM    MM  MM 1016.3  28.5    MM    MM   MM +0.0    MM
2023 09 04 04 00  MM   MM   MM    MM    MM    MM  MM 1016.5  28.5    MM    MM   MM +0.5    MM
2023 09 04 03 00  MM   MM   MM    MM    MM    MM  MM 1016.5  28.5    MM    MM   MM +0.5    MM
2023 09 04 02 00  MM   MM   MM    MM    MM    MM  MM 1016.5  28.5    MM    MM   MM +0.4    MM
2023 09 04 01 00  MM   MM   MM    MM    MM    MM  MM 1016.0  28.4    MM    MM   MM -0.4    MM
2023 09 04 00 00  MM   MM   MM    MM    MM    MM  MM 1016.0  28.4    MM    MM   MM -0.7    MM
2023 09 03 23 00  MM   MM   MM    MM    MM    MM  MM 1016.1  28.4    MM    MM   MM -1.0    MM
2023 09 03 22 00  MM   MM   MM    MM    MM    MM  MM 1016.4  28.4    MM    MM   MM -1.2    MM
2023 09 03 21 00  MM   MM   MM    MM    MM    MM  MM 1016.7  28.5    MM    MM   MM -1.6    MM
2023 09 03 20 00  MM   MM   MM    MM    MM    MM  MM 1017.1  28.0    MM    MM   MM -1.6    MM
2023 09 03 19 00  MM   MM   MM    MM    MM    MM  MM 1017.6  28.1    MM    MM   MM -1.4    MM
2023 09 03 18 00  MM   MM   MM    MM    MM    MM  MM 1018.3  28.0    MM    MM   MM -0.9    MM
2023 09 03 17 00  MM   MM   MM    MM    MM    MM  MM 1018.7  28.0    MM    MM   MM +0.0    MM
2023 09 03 16 00  MM   MM   MM    MM    MM    MM  MM 1019.0  27.7    MM    MM   MM +0.7    MM
2023 09 03 15 00  MM   MM   MM    MM    MM    MM  MM 1019.2  28.0    MM    MM   MM +1.1    MM
2023 09 03 14 00  MM   MM   MM    MM    MM    MM  MM 1018.7  27.6    MM    MM   MM +1.2    MM
2023 09 03 13 00  MM   MM   MM    MM    MM    MM  MM 1018.3  27.6    MM    MM   MM +1.2    MM
2023 09 03 12 00  MM   MM   MM    MM    MM    MM  MM 1018.1  27.7    MM    MM   MM +1.6    MM
2023 09 03 11 00  MM   MM   MM    MM    MM    MM  MM 1017.5  27.9    MM    MM   MM +1.0    MM
2023 09 03 10 00  MM   MM   MM    MM    MM    MM  MM 1017.1  28.3    MM    MM   MM +0.4    MM
2023 09 03 09 00  MM   MM   MM    MM    MM    MM  MM 1016.5  28.4    MM    MM   MM -0.5    MM
2023 09 03 08 00  MM   MM   MM    MM    MM    MM  MM 1016.5  28.4    MM    MM   MM -1.0    MM
2023 09 03 07 00  MM   MM   MM    MM    MM    MM  MM 1016.7  28.5    MM    MM   MM -1.3    MM
2023 09 03 06 00  MM   MM   MM    MM    MM    MM  MM 1017.0  28.8    MM    MM   MM -1.2    MM
2023 09 03 05 00  MM   MM   MM    MM    MM    MM  MM 1017.5  28.2    MM    MM   MM -0.6    MM
2023 09 03 04 00  MM   MM   MM    MM    MM    MM  MM 1018.0  28.6    MM    MM   MM +0.0    MM
2023 09 03 03 00  MM   MM   MM    MM    MM    MM  MM 1018.2  28.3    MM    MM   MM +0.5    MM
2023 09 03 02 00  MM   MM   MM    MM    MM    MM  MM 1018.1  28.2    MM    MM   MM -0.0    MM
2023 09 03 01 00  MM   MM   MM    MM    MM    MM  MM 1017.8  27.9    MM    MM   MM +0.0    MM
2023 09 03 00 00  MM   MM   MM    MM    MM    MM  MM 1017.7  27.6    MM    MM   MM +0.0    MM
2023 09 02 23 00  MM   MM   MM    MM    MM    MM  MM 1017.9  27.5    MM    MM   MM -0.5    MM
2023 09 02 22 00  MM   MM   MM    MM    MM    MM  MM 1017.9  27.2    MM    MM   MM -1.0    MM
2023 09 02 21 00  MM   MM   MM    MM    MM    MM  MM 1017.5  26.9    MM    MM   MM -1.8    MM
2023 09 02 20 00  MM   MM   MM    MM    MM    MM  MM 1018.4  27.1    MM    MM   MM -1.2    MM
2023 09 02 19 00  MM   MM   MM    MM    MM    MM  MM 1018.9  26.7    MM    MM   MM -1.0    MM
2023 09 02 18 00  MM   MM   MM    MM    MM    MM  MM 1019.3  26.6    MM    MM   MM -0.5    MM
2023 09 02 17 00  MM   MM   MM    MM    MM    MM  MM 1019.6  26.5    MM    MM   MM +0.0    MM
2023 09 02 16 00  MM   MM   MM    MM    MM    MM  MM 1019.9  26.4    MM    MM   MM +1.0    MM
2023 09 02 15 00  MM   MM   MM    MM    MM    MM  MM 1019.8  26.1    MM    MM   MM +0.7    MM
2023 09 02 14 00  MM   MM   MM    MM    MM    MM  MM 1019.4  26.3    MM    MM   MM +1.7    MM
2023 09 02 13 00  MM   MM   MM    MM    MM    MM  MM 1018.9  26.0    MM    MM   MM +2.3    MM
2023 09 02 12 00  MM   MM   MM    MM    MM    MM  MM 1019.1  25.3    MM    MM   MM +2.7    MM
2023 09 02 11 00  MM   MM   MM    MM    MM    MM  MM 1017.7  27.6    MM    MM   MM +1.4    MM
2023 09 02 10 00  MM   MM   MM    MM    MM    MM  MM 1016.6  28.6    MM    MM   MM -0.5    MM
2023 09 02 09 00  MM   MM   MM    MM    MM    MM  MM 1016.4  28.5    MM    MM   MM -1.2    MM
2023 09 02 08 00  MM   MM   MM    MM    MM    MM  MM 1016.3  28.7    MM    MM   MM -2.1    MM
2023 09 02 07 00  MM   MM   MM    MM    MM    MM  MM 1017.1  27.9    MM    MM   MM -1.7    MM
2023 09 02 06 00  MM   MM   MM    MM    MM    MM  MM 1017.6  28.0    MM    MM   MM -1.2    MM
2023 09 02 05 00  MM   MM   MM    MM    MM    MM  MM 1018.4  28.6    MM    MM   MM +0.0    MM
2023 09 02 04 00  MM   MM   MM    MM    MM    MM  MM 1018.8  28.5    MM    MM   MM +0.6    MM
2023 09 02 03 00  MM   MM   MM    MM    MM    MM  MM 1018.8  28.3    MM    MM   MM +1.4    MM
2023 09 02 02 00  MM   MM   MM    MM    MM    MM  MM 1018.2  28.3    MM    MM   MM +0.9    MM
2023 09 02 01 00  MM   MM   MM    MM    MM    MM  MM 1018.2  28.4    MM    MM   MM +1.1    MM
2023 09 02 00 00  MM   MM   MM    MM    MM    MM  MM 1017.4  28.1    MM    MM   MM +0.5    MM
2023 09 01 23 00  MM   MM   MM    MM    MM    MM  MM 1017.3  28.1    MM    MM   MM +0.5    MM
2023 09 01 22 00  MM   MM   MM    MM    MM    MM  MM 1017.1  28.1    MM    MM   MM -0.5    MM
2023 09 01 21 00  MM   MM   MM    MM    MM    MM  MM 1016.9  27.8    MM    MM   MM -0.9    MM
2023 09 01 20 00  MM   MM   MM    MM    MM    MM  MM 1016.8  27.2    MM    MM   MM -2.0    MM
2023 09 01 19 00  MM   MM   MM    MM    MM    MM  MM 1017.6  27.4    MM    MM   MM -0.4    MM
2023 09 01 18 00  MM   MM   MM    MM    MM    MM  MM 1017.8  26.6    MM    MM   MM +0.7    MM
2023 09 01 17 00  MM   MM   MM    MM    MM    MM  MM 1018.8  25.4    MM    MM   MM +2.0    MM
2023 09 01 16 00  MM   MM   MM    MM    MM    MM  MM 1018.0  25.4    MM    MM   MM +1.7    MM
2023 09 01 15 00  MM   MM   MM    MM    MM    MM  MM 1017.1  29.3    MM    MM   MM +1.4    MM
2023 09 01 14 00  MM   MM   MM    MM    MM    MM  MM 1016.8  29.1    MM    MM   MM +1.4    MM
2023 09 01 13 00  MM   MM   MM    MM    MM    MM  MM 1016.3  28.9    MM    MM   MM +1.4    MM
2023 09 01 12 00  MM   MM   MM    MM    MM    MM  MM 1015.7  28.9    MM    MM   MM +1.5    MM
2023 09 01 11 00  MM   MM   MM    MM    MM    MM  MM 1015.4  28.5    MM    MM   MM +1.4    MM
2023 09 01 10 00  MM   MM   MM    MM    MM    MM  MM 1014.9  29.1    MM    MM   MM +1.0    MM
2023 09 01 09 00  MM   MM   MM    MM    MM    MM  MM 1014.2  29.4    MM    MM   MM +0.4    MM
2023 09 01 08 00  MM   MM   MM    MM    MM    MM  MM 1014.0  29.3    MM    MM   MM +0.3    MM
2023 09 01 07 00  MM   MM   MM    MM    MM    MM  MM 1013.9  29.4    MM    MM   MM +0.4    MM
2023 09 01 06 00  MM   MM   MM    MM    MM    MM  MM 1013.8  29.3    MM    MM   MM +0.0    MM
2023 09 01 05 00  MM   MM   MM    MM    MM    MM  MM 1013.7  29.5    MM    MM   MM +0.4    MM
2023 09 01 04 00  MM   MM   MM    MM    MM    MM  MM 1013.5  29.4    MM    MM   MM +1.0    MM
2023 09 01 03 00  MM   MM   MM    MM    MM    MM  MM 1013.6  29.3    MM    MM   MM +1.8    MM
2023 09 01 02 00  MM   MM   MM    MM    MM    MM  MM 1013.3  28.1    MM    MM   MM +1.7    MM
2023 09 01 01 00  MM   MM   MM    MM    MM    MM  MM 1012.5  29.7    MM    MM   MM +1.4    MM
2023 09 01 00 00  MM   MM   MM    MM    MM    MM  MM 1011.8  29.6    MM    MM   MM +0.6    MM
2023 08 31 23 00  MM   MM   MM    MM    MM    MM  MM 1011.6  29.5    MM    MM   MM -0.0    MM
2023 08 31 22 00  MM   MM   MM    MM    MM    MM  MM 1011.1  29.5    MM    MM   MM -0.6    MM
2023 08 31 21 00  MM   MM   MM    MM    MM    MM  MM 1011.2  29.3    MM    MM   MM -0.6    MM
2023 08 31 20 00  MM   MM   MM    MM    MM    MM  MM 1011.4  29.1    MM    MM   MM +0.0    MM
2023 08 31 19 00  MM   MM   MM    MM    MM    MM  MM 1011.7  29.1    MM    MM   MM +0.4    MM
2023 08 31 18 00  MM   MM   MM    MM    MM    MM  MM 1011.8  28.6    MM    MM   MM +0.4    MM
2023 08 31 17 00  MM   MM   MM    MM    MM    MM  MM 1011.5  28.5    MM    MM   MM +0.9    MM
2023 08 31 16 00  MM   MM   MM    MM    MM    MM  MM 1011.3  28.4    MM    MM   MM +0.9    MM
2023 08 31 15 00  MM   MM   MM    MM    MM    MM  MM 1011.4  28.4    MM    MM   MM +1.6    MM
2023 08 31 14 00  MM   MM   MM    MM    MM    MM  MM 1010.6  27.6    MM    MM   MM +1.5    MM
2023 08 31 13 00  MM   MM   MM    MM    MM    MM  MM 1010.4  29.1    MM    MM   MM +1.5    MM
2023 08 31 12 00  MM   MM   MM    MM    MM    MM  MM 1009.8  28.4    MM    MM   MM +1.4    MM
2023 08 31 11 00  MM   MM   MM    MM    MM    MM  MM 1009.1  27.6    MM    MM   MM +0.7    MM
2023 08 31 10 00  MM   MM   MM    MM    MM    MM  MM 1008.9  28.8    MM    MM   MM -0.0    MM
2023 08 31 09 00  MM   MM   MM    MM    MM    MM  MM 1008.4  29.2    MM    MM   MM -0.3    MM
2023 08 31 08 00  MM   MM   MM    MM    MM    MM  MM 1008.4  29.3    MM    MM   MM -0.4    MM
2023 08 31 07 00  MM   MM   MM    MM    MM    MM  MM 1008.7  29.4    MM    MM   MM +0.0    MM
2023 08 31 06 00  MM   MM   MM    MM    MM    MM  MM 1008.7  29.4    MM    MM   MM +0.0    MM
2023 08 31 05 00  MM   MM   MM    MM    MM    MM  MM 1008.8  29.4    MM    MM   MM +0.6    MM
2023 08 31 04 00  MM   MM   MM    MM    MM    MM  MM 1008.6  29.4    MM    MM   MM +1.0    MM
2023 08 31 03 00  MM   MM   MM    MM    MM    MM  MM 1008.5  29.4    MM    MM   MM +1.7    MM
2023 08 31 02 00  MM   MM   MM    MM    MM    MM  MM 1008.2  29.6    MM    MM   MM +2.4    MM
2023 08 31 01 00  MM   MM   MM    MM    MM    MM  MM 1007.6  29.6    MM    MM   MM +1.8    MM
2023 08 31 00 00  MM   MM   MM    MM    MM    MM  MM 1006.8  29.6    MM    MM   MM +1.3    MM
2023 08 30 23 00  MM   MM   MM    MM    MM    MM  MM 1005.8  29.4    MM    MM   MM +0.5    MM
2023 08 30 22 00  MM   MM   MM    MM    MM    MM  MM 1005.8  29.5    MM    MM   MM +0.6    MM
2023 08 30 21 00  MM   MM   MM    MM    MM    MM  MM 1005.5  29.3    MM    MM   MM +0.0    MM
2023 08 30 20 00  MM   MM   MM    MM    MM    MM  MM 1005.3  28.8    MM    MM   MM +0.7    MM
2023 08 30 19 00  MM   MM   MM    MM    MM    MM  MM 1005.2  28.6    MM    MM   MM +1.1    MM
2023 08 30 18 00  MM   MM   MM    MM    MM    MM  MM 1005.3  28.4    MM    MM   MM +2.2    MM
2023 08 30 17 00  MM   MM   MM    MM    MM    MM  MM 1004.6  28.2    MM    MM   MM +3.0    MM
2023 08 30 16 00  MM   MM   MM    MM    MM    MM  MM 1004.1  27.8    MM    MM   MM +4.2    MM
2023 08 30 15 00  MM   MM   MM    MM    MM    MM  MM 1003.1  26.8    MM    MM   MM +5.5    MM
2023 08 30 14 00  MM   MM   MM    MM    MM    MM  MM 1001.6  26.5    MM    MM   MM +6.2    MM
2023 08 30 13 00  MM   MM   MM    MM    MM    MM  MM  999.9  26.0    MM    MM   MM +9.2    MM
2023 08 30 12 00  MM   MM   MM    MM    MM    MM  MM  997.6  26.3    MM    MM   MM +6.3    MM
2023 08 30 11 00  MM   MM   MM    MM    MM    MM  MM  995.4  25.2    MM    MM   MM +2.6    MM
2023 08 30 10 00  MM   MM   MM    MM    MM    MM  MM  990.7  23.9    MM    MM   MM -5.9    MM
2023 08 30 09 00  MM   MM   MM    MM    MM    MM  MM  991.3  23.9    MM    MM   MM -8.1    MM
2023 08 30 08 00  MM   MM   MM    MM    MM    MM  MM  992.8  24.5    MM    MM   MM -8.5    MM
2023 08 30 07 00  MM   MM   MM    MM    MM    MM  MM  996.6  24.4    MM    MM   MM -6.3    MM
2023 08 30 06 00  MM   MM   MM    MM    MM    MM  MM  999.4  26.2    MM    MM   MM -4.8    MM
2023 08 30 05 00  MM   MM   MM    MM    MM    MM  MM 1001.3  27.4    MM    MM   MM -3.9    MM
2023 08 30 04 00  MM   MM   MM    MM    MM    MM  MM 1002.9  27.5    MM    MM   MM -2.3    MM
2023 08 30 03 00  MM   MM   MM    MM    MM    MM  MM 1004.2  29.0    MM    MM   MM -1.4    MM
2023 08 30 02 00  MM   MM   MM    MM    MM    MM  MM 1005.2  26.2    MM    MM   MM -1.4    MM
2023 08 30 01 00  MM   MM   MM    MM    MM    MM  MM 1005.2  28.2    MM    MM   MM -1.6    MM
2023 08 30 00 00  MM   MM   MM    MM    MM    MM  MM 1005.6  28.9    MM    MM   MM -1.5    MM
2023 08 29 23 00  MM   MM   MM    MM    MM    MM  MM 1006.6  28.9    MM    MM   MM -1.0    MM
2023 08 29 22 00  MM   MM   MM    MM    MM    MM  MM 1006.8  28.6    MM    MM   MM -1.6    MM
2023 08 29 21 00  MM   MM   MM    MM    MM    MM  MM 1007.1  28.3    MM    MM   MM -2.0    MM
2023 08 29 20 00  MM   MM   MM    MM    MM    MM  MM 1007.6  29.4    MM    MM   MM -2.1    MM
